stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
GRH;19820901;-;0;48;808.4;94.3;-;9.6;-1.7;22.2;71
GRH;19821001;-;16;56;801.3;157.8;-;2.5;-5;13.5;71.5
GRH;19821101;-;22;50;802.3;127.5;-;-0.2;-9.6;13.4;67.5
GRH;19821201;-;58;63;798.4;171.5;-;-4.8;-17.2;3.5;73.5
GRH;19830101;-;143;56;808.9;422.7;-;-3.7;-14.2;5.8;64
GRH;19830201;-;242;49;796.3;159.4;-;-7.8;-18;3.4;66
GRH;19830301;-;268;53;800.5;139.7;-;-2.7;-14.5;9;66.7
GRH;19830401;-;310;84;796.9;203.6;-;-0.9;-10.3;10.2;73.7
GRH;19830501;-;271;74;798.4;313.7;-;1.5;-4.2;12.5;72.8
GRH;19830601;-;99;65;807.5;79.5;-;7.3;-2.2;18;61.4
GRH;19830701;-;0;36;809.7;33.2;-;13.3;1.8;25.5;48.6
GRH;19830801;-;0;65;807.1;99.3;-;9.6;0;20.3;65.3
GRH;19830901;-;0;55;807.2;143;-;8.4;-1;21.2;58
GRH;19831001;-;2;36;808;104.3;-;4.8;-3.8;19;59.6
GRH;19831101;-;7;31;801.6;193.6;-;1.2;-9.2;12.3;60.5
GRH;19831201;-;65;49;800.4;158.3;-;-4;-15;10.1;56.5
GRH;19840101;-;167;73;796.4;335;-;-7.1;-18.2;4.6;70.6
GRH;19840201;-;255;55;797.4;308.6;-;-8.2;-17.1;1.7;65.9
GRH;19840301;-;249;45;795.5;123.9;-;-6.4;-19.4;3.3;63.6
GRH;19840401;-;272;48;799.8;99.2;-;-2;-14.5;13;60.9
GRH;19840501;-;190;85;794.6;138.1;-;0.7;-7.3;10.8;73.1
GRH;19840601;-;84;63;805;108.8;-;5.9;-2;18.2;63.4
GRH;19840701;-;0;56;808.5;116.2;-;9.2;-0.4;23.2;61.5
GRH;19840801;-;0;63;806.9;116;-;8.9;4;18.7;65.4
GRH;19840901;-;5;69;801.1;247.2;-;4.9;-2.8;20.6;67.8
GRH;19841001;-;9;53;805.5;98.2;-;4.1;-2.8;15.7;52.8
GRH;19841101;-;16;53;799;85.4;-;1.8;-6.3;15;58.7
GRH;19841201;-;65;50;803.6;113.9;-;-3.9;-16.5;7.5;55.1
GRH;19850101;-;154;60;790.8;206.1;-;-10.6;-26.3;1.8;72.2
GRH;19850201;-;215;56;799.7;182.9;-;-4.5;-16.9;7.2;68.5
GRH;19850301;-;243;63;795.8;196.2;-;-5.4;-15.4;7.4;65.2
GRH;19850401;-;266;65;798.1;209.9;-;-1.2;-11.2;9.5;64.7
GRH;19850501;-;252;68;799;190.6;-;3;-6.3;15.5;61.6
GRH;19850601;-;48;70;803.5;183.8;-;5.4;-4;18.7;64.7
GRH;19850701;-;0;49;808.5;105.7;-;11.3;3.6;23.5;54.1
GRH;19850801;-;0;54;807;153.8;-;9.7;-1.5;22.5;51.6
GRH;19850901;-;0;31;810.2;44.1;-;9.9;0.2;20.4;43.6
GRH;19851001;-;0;29;808.9;4.1;-;6.4;0.4;20.5;58.2
GRH;19851101;-;32;63;795.7;185;-;-4.5;-12.4;10;62.4
GRH;19851201;-;51;38;802.2;39.7;-;-2.1;-16.2;9;43.7
GRH;19860101;-;167;78;794;588.8;2262;-7.7;-18.5;5;84.7
GRH;19860201;-;243;45;789.7;47.6;7560;-10.1;-25.9;-0.7;74.7
GRH;19860301;-;241;55;798.9;195.3;9210;-3.7;-12.7;4.9;79.8
GRH;19860401;-;385;90;794.8;325.7;2070;-3.1;-14;3.3;96.6
GRH;19860501;-;258;63;806.4;155;8406;4.6;-5.1;13.6;79.9
GRH;19860601;-;82;56;805.6;143.5;11904;7;-4.9;19.5;79.9
GRH;19860701;-;0;63;807.9;140.8;8832;8.7;1.7;19.8;81.6
GRH;19860801;-;0;60;806.5;137.4;9186;8.8;-2;19.6;80
GRH;19860901;-;0;44;808.4;61.4;7686;8.1;0.8;16.5;73.3
GRH;19861001;-;2;35;806.8;87.3;8568;4.6;-6.4;18.2;74
GRH;19861101;-;16;44;806.3;99.6;4638;0.1;-7.5;8.4;68.1
GRH;19861201;-;76;64;802.2;423.7;2928;-4.4;-16.7;5.5;72.5
GRH;19870101;-;211;44;795.5;275.6;4254;-6.8;-29;4.6;74.5
GRH;19870201;-;214;65;795.7;244.6;3288;-5;-14;4.7;77.4
GRH;19870301;-;298;70;796.8;274;5880;-6.8;-15.5;2.4;84.4
GRH;19870401;-;281;53;802.5;181.6;9678;0;-14.1;10.3;77.5
GRH;19870501;-;260;74;800.4;312.4;5940;0.7;-7.3;11.2;85.3
GRH;19870601;-;153;73;804.4;250;6312;4.9;-1.8;22.5;84.9
GRH;19870701;-;2;70;806.3;172.6;6438;9.2;0;19.5;84.1
GRH;19870801;-;0;58;806.6;185.4;8460;9.4;-0.2;23.6;81.8
GRH;19870901;-;0;49;808.5;79.3;8304;9.7;-0.9;20.9;78.9
GRH;19871001;-;1;63;803.5;164.6;4386;5;-3.1;14.1;77.9
GRH;19871101;-;40;65;799.9;198.9;2958;-1.4;-11.4;11.1;82.2
GRH;19871201;-;63;45;803.3;67.6;4392;-0.7;-11.3;7.8;67.7
GRH;19880101;-;78;66;797.5;166.1;1860;-3.3;-12.5;4.4;85.2
GRH;19880201;-;171;65;796.4;268.7;2100;-5.6;-13;5;82.5
GRH;19880301;-;325;83;795.6;671.4;636;-4.2;-14.6;8.6;82.1
GRH;19880401;-;387;61;799.4;84.9;1728;2.9;-6;15.6;73
GRH;19880501;-;207;71;801.1;96.4;2652;5.9;-0.6;17.1;76.1
GRH;19880601;-;47;73;802.9;164.6;3228;7.7;-2.1;17.5;74.7
GRH;19880701;-;0;56;806.8;141.5;8778;10.7;1;22;73.8
GRH;19880801;-;0;61;806.5;134.8;8070;10.4;0.6;21;75.6
GRH;19880901;-;1;60;806.9;108.7;6900;6.7;-2.2;15.6;79.8
GRH;19881001;-;1;55;805.3;218.6;5280;5.5;-4.5;16.1;72.9
GRH;19881101;-;12;43;803.3;96.6;4122;-0.7;-16.3;8.8;65.2
GRH;19881201;-;112;63;804.7;341.6;3024;-4.1;-12.3;5.7;76.7
GRH;19890101;-;112;18;811.4;9.7;6612;-1.7;-9.6;8.3;49.3
GRH;19890201;-;125;53;803;125.4;3870;-2.4;-10.2;5.1;72.7
GRH;19890301;-;191;48;801.8;154.7;4050;-1;-11.7;9.4;69
GRH;19890401;-;243;86;794.3;309.3;444;-1.9;-10.2;5.3;87.1
GRH;19890501;272;160;48;805.4;84.7;11515;4.8;-7;14.3;72.6
GRH;19890601;253;6;63;804.1;72.4;10125;5.9;-2.9;18;78.3
GRH;19890701;201;0;69;808.3;153.5;8487;9.9;2.2;21.5;80.4
GRH;19890801;204;1;56;805.7;153.4;11071;9.4;-1.1;19.7;77.7
GRH;19890901;127;0;61;805.9;98.7;6886;6.3;-2.7;17.3;80.9
GRH;19891001;120;17;35;806.8;121.5;10109;4.3;-6.6;14.4;64.6
GRH;19891101;70;15;35;800;82.5;6344;-0.7;-10.9;11.3;57.8
GRH;19891201;53;32;33;799.5;96;5169;-1.1;-9.1;6.8;46
GRH;19900101;68;49;30;804.9;33.8;6449;-3.8;-10.1;5.4;50.6
GRH;19900201;95;122;51;801.8;297.8;5826;-1.1;-10.7;6.7;63.7
GRH;19900301;169;161;53;808.7;118;8670;-1.2;-12.7;9.9;62.9
GRH;19900401;188;183;78;797.3;176.5;3403;-1.8;-8.4;8.9;82.1
GRH;19900501;247;64;60;805.2;101.8;10996;5.5;-1.6;14.6;74
GRH;19900601;202;1;70;803.5;166.2;7756;6.6;-2.1;21;82.3
GRH;19900701;241;0;55;807.9;85.2;12536;9.9;0.2;20.5;75.8
GRH;19900801;207;0;46;809;71.7;12423;10.4;2.2;21.7;72.5
GRH;19900901;157;0;66;804.9;81.4;9360;6;0;17.3;79
GRH;19901001;85;2;58;801.9;135;5387;5.4;-2;15.9;68.4
GRH;19901101;64;76;64;797.3;251.2;3813;-2.5;-11.9;5.7;73.8
GRH;19901201;55;186;51;797.4;172;4240;-6.6;-16.5;5.6;71.1
GRH;19910101;69;261;41;803.9;119.7;5630;-4.2;-11.7;5.3;62.1
GRH;19910201;115;239;45;796.5;35.9;7092;-7.7;-22.2;7.5;66.9
GRH;19910301;147;222;69;798.3;83.3;5285;-0.6;-12.3;6.4;74.4
GRH;19910401;226;209;64;798.5;162.9;7711;-2.3;-11.8;8.9;73.9
GRH;19910501;233;232;70;801.4;247.4;6189;-0.1;-8.7;11;82.5
GRH;19910601;214;66;73;803.4;198.6;7561;5.7;-2.8;19.2;81.9
GRH;19910701;252;0;50;807;154.8;13771;11.3;2.4;21.6;75.7
GRH;19910801;224;0;46;809.1;54;13303;11.4;4.3;23.6;74.1
GRH;19910901;147;0;58;806;184.6;8974;9;-1;17.8;75
GRH;19911001;98;3;54;802;90.7;6955;2.5;-8.1;15.5;72
GRH;19911101;55;32;54;798.9;108.9;3591;-1.8;-10;9.7;71.3
GRH;19911201;48;75;34;806.4;443.7;5061;-4;-12.3;5.9;54.9
GRH;19920101;68;146;26;807.5;14.7;6330;-3.1;-16;5.4;48.4
GRH;19920201;105;235;46;805.3;235.9;6408;-4.1;-16.8;5.5;61.7
GRH;19920301;149;283;64;799.4;318.1;6504;-2.9;-12;6.9;76
GRH;19920401;203;357;68;797.7;167.5;6383;-0.9;-10.7;9.5;76.8
GRH;19920501;247;226;55;805;37.9;9897;5.8;-2.3;16.4;70.5
GRH;19920601;192;14;75;801.8;174.4;5959;6.4;-1.1;17.4;81.7
GRH;19920701;228;0;60;807.4;96.3;11574;10.4;2.9;21.4;77.9
GRH;19920801;206;0;54;807.8;145.8;11998;12.4;-0.6;22.7;69.1
GRH;19920901;139;2;58;807.3;165.2;8042;7;-3.4;16.6;74.8
GRH;19921001;81;21;79;795.2;134.8;3671;0.8;-8.1;9.8;82.3
GRH;19921101;58;92;63;803.1;278.4;3654;0.6;-9.9;10.5;74.5
GRH;19921201;47;167;43;800.7;137.9;4267;-2.9;-9.8;4.2;62.5
GRH;19930101;64;165;39;807.3;119.9;5390;-2.7;-17.2;5.7;66.3
GRH;19930201;113;193;35;805.2;113.9;7653;-4.8;-21.2;7.2;58.3
GRH;19930301;154;191;59;801.5;95.8;8845;-4;-15.5;8.4;72.7
GRH;19930401;184;218;75;798.1;225.8;4308;-0.2;-11.1;8.4;79.2
GRH;19930501;217;72;68;801.8;92;7238;5.3;-3.6;16.8;73.5
GRH;19930601;203;0;70;805.4;192.4;8316;7.9;-0.6;18.6;80.6
GRH;19930701;197;3;69;806.7;181.2;8287;8.1;-2.2;20.2;82
GRH;19930801;195;0;55;807.9;102.6;10971;10.4;-0.4;19.3;76.4
GRH;19930901;114;3;70;801.2;286.2;5499;5.2;-2.7;17.3;81.3
GRH;19931001;77;12;63;799.9;270.2;4405;2.3;-7;9.8;72.7
GRH;19931101;62;15;40;799.9;84.3;4915;-2.8;-12.8;6.7;68.2
GRH;19931201;44;71;73;796.8;250.2;2252;-4;-15.4;6.9;78
GRH;19940101;57;234;66;798.2;341.5;3200;-4.9;-14.5;1.6;75.9
GRH;19940201;100;219;64;796.2;89.5;4317;-5.8;-16.2;4.3;70.7
GRH;19940301;156;208;65;804.3;159.7;7446;-0.1;-9.3;7.8;76.1
GRH;19940401;200;240;78;795.9;257.5;4191;-2.1;-10.9;10.6;81.1
GRH;19940501;197;125;73;800.9;264.5;6290;4.5;-3.2;13.2;78.9
GRH;19940601;233;2;69;807.2;139.4;10262;7.6;-3.1;19.5;76.1
GRH;19940701;248;0;51;808.5;83.2;13016;12.4;4.6;23.1;70.3
GRH;19940801;186;0;59;806.8;161.8;9975;11.2;3.1;21.6;74.6
GRH;19940901;111;3;71;803.5;176.1;4819;6.2;-3.9;17.4;81.1
GRH;19941001;102;1;50;802.9;75.1;7288;3.5;-5.8;14.7;67.9
GRH;19941101;53;5;65;805.3;131.5;3697;2.5;-3.7;8.9;70.6
GRH;19941201;47;31;53;803.4;127.8;3686;-2.3;-14.8;8.8;65.7
GRH;19950101;56;162;69;798.2;509;3061;-7;-20.7;1.8;71.9
GRH;19950201;102;259;63;799.8;235.1;5002;-3;-13.3;3.4;75
GRH;19950301;165;371;60;797.1;446.2;6991;-5.6;-15.5;6.8;72.6
GRH;19950401;196;379;75;800.1;254.6;5744;-0.7;-8.7;9.8;82.1
GRH;19950501;240;305;61;802.1;216.8;8939;3.3;-7.3;14.5;73.7
GRH;19950601;228;158;70;803.4;145;8292;5.1;-2.9;18.6;83.1
GRH;19950701;248;1;56;807.2;76;13424;12;4.6;24.1;73.3
GRH;19950801;165;4;74;805.8;221.1;7401;8.5;-2.1;21.2;82.5
GRH;19950901;119;4;80;801.3;227.3;4790;3.7;-4;12.1;83.3
GRH;19951001;115;0;30;809.4;2;9947;7.3;-0.9;17.1;58.9
GRH;19951101;60;25;63;801;159.7;3634;-2.3;-14.6;8.5;72.2
GRH;19951201;46;51;65;796.5;159.3;2520;-4.5;-16.7;3.6;71.2
GRH;19960101;61;86;41;796.7;11.6;4655;-2.6;-8.4;2.3;58.5
GRH;19960201;102;111;66;793;154.3;4577;-8.3;-18.8;0.1;70.9
GRH;19960301;173;148;51;796.1;134.8;8917;-5.2;-17.3;7.6;68.4
GRH;19960401;204;143;68;800;83.4;7418;0.1;-11.8;10.4;73.3
GRH;19960501;203;68;70;800;307.2;6478;3.5;-4.7;18.2;79.7
GRH;19960601;244;0;59;807.6;53.1;11364;8.4;-2.3;19.9;74.2
GRH;19960701;232;1;61;806.7;188.2;11445;8.6;-1.3;20.4;80
GRH;19960801;175;0;70;805.3;145.7;7460;8.3;1.8;19.4;84.6
GRH;19960901;150;2;64;801;100.5;7482;3.5;-3.1;16.7;81.5
GRH;19961001;83;9;69;803.8;205.7;5123;2.5;-4.6;11.4;76.7
GRH;19961101;55;59;74;796.9;467.5;2902;-2.3;-13.1;12.1;79.1
GRH;19961201;52;189;60;794.9;72.3;3603;-3.9;-18.5;3.1;67.8
GRH;19970101;67;177;44;801.7;12.9;4613;-2.7;-10.7;5;55.9
GRH;19970201;111;174;45;805.2;200.1;6613;-2.9;-12;5.1;60.1
GRH;19970301;177;181;51;806.2;198.4;8362;-1;-10;10.4;69.7
GRH;19970401;237;199;58;801.1;193.3;10313;-1.7;-12.7;6.9;70.8
GRH;19970501;233;135;66;802.7;121.6;8166;4.6;-7.7;14;72.1
GRH;19970601;195;0;78;800.9;173.4;5962;7;-0.5;17.9;80.8
GRH;19970701;196;0;70;806.6;243.2;8756;8;-0.2;19.3;82.6
GRH;19970801;205;0;55;807.8;139.6;11320;11.1;-0.2;21;75.8
GRH;19970901;191;0;31;809.1;32.5;13671;9.7;-0.3;19.7;65.9
GRH;19971001;103;5;53;802.8;157;7153;3.9;-6.7;18.1;68.8
GRH;19971101;61;16;50;795.7;74.5;3754;-0.4;-8.2;9.7;66.9
GRH;19971201;47;83;65;797.1;266.5;2357;-4.4;-13.1;4;74.8
GRH;19980101;69;147;42;800.3;174.7;5311;-4.5;-15.5;6;62.4
GRH;19980201;125;147;22;807.6;33;9353;-0.9;-11;8.6;51
GRH;19980301;165;157;68;803.6;163.3;6734;-3.3;-15.3;9.1;76.1
GRH;19980401;193;183;77;793.1;172;4780;-1.1;-13.5;9.9;80.4
GRH;19980501;254;71;59;802.5;69.6;10930;5;-3.7;17;73.2
GRH;19980601;249;3;66;806.3;158.1;10461;8.2;-3.6;20.8;77.5
GRH;19980701;210;0;66;805.3;124.6;8727;10.1;0;22.1;79.7
GRH;19980801;210;0;57;807.8;130.5;11285;10.7;-0.4;22.1;74.4
GRH;19980901;124;5;74;801.7;256.8;5720;6.1;-3.4;17.9;78.7
GRH;19981001;78;7;81;801.9;204.8;3323;2.1;-5.1;13.5;80.3
GRH;19981101;67;70;62;799.2;174;3834;-5.1;-17.8;6.2;74.8
GRH;19981201;51;127;52;802.8;67.5;3533;-4.2;-15.5;6.9;68.4
GRH;19990101;63;177;53;799.7;318.8;4168;-4.3;-19;8.7;70.1
GRH;19990201;91;358;74;796.5;544.7;3689;-7.8;-22.1;3.7;84.1
GRH;19990301;177;446;55;797;61.9;8302;-3.1;-14.1;6.9;73.6
GRH;19990401;202;449;70;799.1;204.9;4261;-1;-9.6;7.4;81
GRH;19990501;229;302;65;804.1;159.6;8611;5.8;-0.4;17.1;76.9
GRH;19990601;214;62;71;805.8;141.7;7432;6.4;-2.2;17.2;81.8
GRH;19990701;228;0;66;806.4;89.9;10133;10.1;1.6;21.5;78.1
GRH;19990801;180;0;72;804.9;81.1;7955;10.2;3.6;22.9;79.6
GRH;19990901;149;0;61;803.9;107.8;8479;9;0;17.9;73.2
GRH;19991001;103;4;52;804;82.1;7329;4.2;-4.7;14.8;71.8
GRH;19991101;61;50;57;802;200.8;3793;-2.9;-14.1;9.8;71.2
GRH;19991201;46;129;69;797;366.4;2334;-5.2;-16.3;4.6;72
GRH;20000101;68;205;39;803.9;182.1;5340;-5.7;-17.7;2.5;60.4
GRH;20000201;106;299;67;804.4;319.9;4741;-4.2;-13.5;4.3;77.1
GRH;20000301;161;429;72;801.9;263.8;5998;-2.9;-11.9;4.8;77.1
GRH;20000401;191;425;75;795.7;115.7;4237;0.3;-8.6;9.5;73.9
GRH;20000501;226;225;68;804.2;83;8605;5.8;-2.9;14.9;76
GRH;20000601;234;17;60;808.7;86.2;10258;9.3;-0.8;20;75.2
GRH;20000701;204;0;70;803.3;201.2;8193;7.4;-1.2;18.3;83.4
GRH;20000801;200;0;54;808.5;115.7;11177;11.1;4.4;22.4;73.5
GRH;20000901;146;1;56;804.4;166.7;9044;7.7;-0.7;17.9;74.7
GRH;20001001;78;0;70;802.5;152.2;4884;3.6;-4.4;12.6;78.3
GRH;20001101;54;58;67;795.6;189.9;2241;-1.7;-8.6;8.7;77
GRH;20001201;51;94;60;797.7;69.5;3137;-2;-15.6;6.9;66.1
GRH;20010101;60;149;62;796.2;69.3;3215;-5;-14;3.3;68.3
GRH;20010201;109;212;61;799.9;151.5;5594;-4.9;-16.4;5.8;70.6
GRH;20010301;146;261;83;793.7;209.8;3233;-1.2;-12.9;10.3;82.8
GRH;20010401;202;302;84;797.5;293.7;3162;-2.2;-9.7;7.6;83.5
GRH;20010501;244;163;65;803.7;56;9566;6.2;-2.1;17.9;74.2
GRH;20010601;233;4;61;805.3;238.1;10265;6.5;-4.4;21.7;78.3
GRH;20010701;214;0;60;806;106.6;9860;9.9;1;19.6;78
GRH;20010801;202;0;51;807.9;147.7;11566;11.4;2.5;21.2;74
GRH;20010901;121;7;80;801.8;255.8;4951;3.1;-3.5;14.8;85.3
GRH;20011001;111;0;42;807.7;66;9211;7.5;-1.8;19.1;64.8
GRH;20011101;63;28;58;802.5;284.8;4408;-1.8;-11.8;10.6;74.4
GRH;20011201;53;104;47;800.6;146.4;4285;-6.3;-19.3;5.2;63.9
GRH;20020101;70;142;33;806.4;24.9;6378;-3.5;-15.2;6.7;51.9
GRH;20020201;96;177;73;800.3;182.4;3272;-3;-14.6;5.5;79.7
GRH;20020301;175;241;56;801.5;193.9;9353;-1.3;-11.8;6.5;67.7
GRH;20020401;217;203;68;798.7;85.8;7263;-0.1;-8.3;9.8;75.6
GRH;20020501;223;117;70;801.7;315.3;7258;3.7;-5.3;14.4;78.1
GRH;20020601;250;1;58;806.8;153.1;11529;10.2;1.2;22.9;71.3
GRH;20020701;197;0;68;805.3;194.5;8468;9.5;1.4;18.8;81.8
GRH;20020801;168;0;70;804.9;159.2;7625;9;-0.1;18.1;82.3
GRH;20020901;135;8;74;804.2;169.5;6103;5.1;-5.8;14.5;83.5
GRH;20021001;95;5;70;801.7;126.2;5587;3.4;-4.5;11.9;73.1
GRH;20021101;46;89;81;796.6;416.8;1609;-0.6;-8.3;11;84.7
GRH;20021201;52;161;63;798.7;159.2;2948;-2.7;-9.6;5.5;76.1
GRH;20030101;64;242;60;796.3;244.5;3600;-6.8;-20.9;3.8;76.6
GRH;20030201;132;368;30;798.7;168.6;9277;-8.5;-21.3;0.7;58
GRH;20030301;204;327;46;805;49.4;13110;-1.4;-10;7.5;60.9
GRH;20030401;229;284;59;800;114.1;9356;-0.6;-13.9;9.6;74.8
GRH;20030501;227;103;67;805.7;126.9;8478;5.7;-4.7;16.1;73.9
GRH;20030601;278;0;48;808.3;50.4;13858;13;5.7;22.9;67.5
GRH;20030701;235;0;57;807.4;123.2;11703;10.9;2.2;22.2;76.9
GRH;20030801;227;0;41;809.6;59.7;13570;13.7;0.8;25.4;63.5
GRH;20030901;158;0;54;807.7;69.4;9917;7.3;-0.1;19.1;70
GRH;20031001;102;12;55;798.4;240.4;7472;1.1;-10.3;13.7;69.9
GRH;20031101;68;62;56;802.2;108.2;4383;0.9;-6.5;8.8;68.1
GRH;20031201;49;80;54;800.9;183;3554;-3.2;-15.1;6;66.8
GRH;20040101;61;212;80;793.7;380.5;2691;-6.5;-18.3;3.4;81.6
GRH;20040201;108;332;55;800.4;120.4;5978;-4.9;-16.9;5.8;63.6
GRH;20040301;177;318;59;801.4;119.6;8287;-4;-16.6;9.6;72.4
GRH;20040401;213;310;70;797.8;124.2;6462;-0.6;-11.2;8.9;75.9
GRH;20040501;260;259;65;800.6;153.8;10028;3;-7.7;16.6;73.2
GRH;20040601;232;68;69;806.5;164.7;9496;8.5;-0.4;20.9;73.7
GRH;20040701;205;0;66;807;87.2;8831;10.1;0.1;21.3;74.4
GRH;20040801;172;0;69;805.4;141.9;8044;10.3;2.1;19.4;76.6
GRH;20040901;159;3;59;808.2;125.9;9959;7.8;-2.2;19.2;78
GRH;20041001;92;1;65;801.3;101.8;5370;5.4;-3.9;16.3;72.9
GRH;20041101;51;13;68;802.2;116.1;2779;-1.4;-11.9;10.1;71.3
GRH;20041201;51;33;41;800.9;86.6;4517;-2.8;-16;7.4;56.9
GRH;20050101;61;111;56;802.6;260.9;4266;-6.2;-20.2;5.4;60.7
GRH;20050201;113;227;59;795.2;243.5;5993;-9.8;-21.1;1.6;62.9
GRH;20050301;182;230;55;799.1;61.8;10321;-2.8;-18.4;9.3;63.6
GRH;20050401;211;208;72;799.2;151.6;6809;0.3;-8.6;14.6;73.4
GRH;20050501;238;158;64;804.1;178.8;10437;5.1;-3.6;20.9;74
GRH;20050601;269;4;57;807.5;92.2;13219;9.6;-2.4;22.3;71.8
GRH;20050701;188;0;74;806.3;105.8;7721;9.7;1.1;21.5;79.7
GRH;20050801;170;0;71;805.8;287;8393;8.1;0.5;19;82.2
GRH;20050901;143;0;61;806.5;56.4;7461;7.5;-1.7;19.6;81
GRH;20051001;116;3;38;806.5;66;9358;6.2;-3;15.8;58.6
GRH;20051101;65;9;64;800.2;56;4754;-2.2;-13.8;12.7;69.8
GRH;20051201;51;64;65;797.2;171.8;3437;-6.9;-20.5;4.6;67.4
GRH;20060101;68;137;44;801.8;90.8;5300;-6.1;-15.3;4.9;56
GRH;20060201;105;199;66;794.7;93.1;4646;-6.6;-15.4;5.5;69
GRH;20060301;166;279;70;793.9;166.2;7186;-4.9;-19.3;8.3;79.9
GRH;20060401;213;263;69;799.5;134.1;7943;-0.3;-9.8;8.9;80.1
GRH;20060501;212;138;77;804;193.8;7118;4.1;-5.6;13;78.8
GRH;20060601;259;27;61;808.5;80.2;11329;9.1;-5.4;20.1;72.3
GRH;20060701;275;0;48;810.5;54.6;15208;13.6;6.1;22.4;68.4
GRH;20060801;142;1;81;802.5;203.4;5174;6;-1.3;15.3;88.4
GRH;20060901;152;0;58;806.4;84.8;8686;10.1;3.6;19.9;71.2
GRH;20061001;104;0;58;804.5;52.5;8192;7;-0.3;15.6;64.2
GRH;20061101;63;5;54;805;96.6;4460;1;-10.1;11;69.1
GRH;20061201;52;37;35;807;99.8;5051;-1.1;-11.2;7.3;56.5
GRH;20070101;57;75;66;803.5;175.8;3255;-2.5;-17.6;7.1;75.7
GRH;20070201;106;98;57;797.2;141;5952;-1.9;-8.6;7.2;66.8
GRH;20070301;169;195;60;798.6;178.8;7840;-2.8;-12.5;6;74.7
GRH;20070401;267;131;39;805;26.8;15140;5.1;-6.6;15.1;60.3
GRH;20070501;197;15;72;801;320.2;7862;5.3;-5.7;18.5;75.6
GRH;20070601;222;7;72;803.4;142.2;8473;8.5;-1.9;19.4;80.1
GRH;20070701;209;0;66;805.8;172.8;9277;9.4;-0.4;20.6;78.9
GRH;20070801;175;0;68;805;189.9;8330;9.2;-0.9;19.6;80.1
GRH;20070901;165;2;64;805.9;109.3;9817;5.3;-3.2;15.6;79.8
GRH;20071001;120;1;50;805.9;39.9;9214;3.5;-8.7;17.5;72.3
GRH;20071101;61;59;61;801;246.5;3888;-2.8;-14.8;11.7;78.2
GRH;20071201;54;140;43;803.5;209.6;4218;-4.5;-13.7;4.2;66.9
GRH;20080101;62;168;60;803.5;128.6;4076;-2.9;-12.4;6.1;65.6
GRH;20080201;123;191;38;807.1;52.6;8788;-2;-11.4;7.6;58.6
GRH;20080301;156;237;83;792.6;227.3;4825;-4.8;-17.7;5.9;85.7
GRH;20080401;198;295;79;796.1;249.9;4990;-1.5;-11.4;6.5;83
GRH;20080501;222;188;65;802.1;57;8983;5.3;-5.2;12.6;71.9
GRH;20080601;213;2;74;805.4;97.9;7709;8.5;-0.7;20.8;82.2
GRH;20080701;225;0;67;806.1;125.1;10484;9.6;0.9;20.7;78.9
GRH;20080801;204;0;67;805.7;193.8;11065;10.1;1.1;20.6;79.4
GRH;20080901;134;0;73;804;181.1;6739;5.5;-2.9;18.3;80.4
GRH;20081001;99;7;62;804.2;202.6;6619;4.2;-6.8;15.9;75.1
GRH;20081101;59;44;70;798.8;197.8;3140;-1.9;-12.8;7;78.4
GRH;20081201;46;109;71;799.1;103;2642;-4.4;-11.5;3.4;71.6
GRH;20090101;69;139;44;795.3;40.9;5752;-5.9;-13.6;0.2;53.2
GRH;20090201;98;250;81;795.3;275.8;2565;-6.7;-15.6;6.4;80.4
GRH;20090301;164;370;78;797.6;387.3;5788;-4;-13.2;6.2;77
GRH;20090401;214;319;68;800.4;90.8;6306;1.8;-5.1;8.1;70.7
GRH;20090501;240;184;65;807.2;53.4;8939;6.1;-4.5;18.7;71.2
GRH;20090601;222;5;77;804.9;94.1;8953;7.4;-1.1;19.1;81.6
GRH;20090701;233;0;67;807.5;116.9;10311;10.1;0.1;19.2;76.6
GRH;20090801;223;0;56;809.6;91.1;12720;12;4;21.4;72.1
GRH;20090901;174;0;60;808.3;61.3;10309;8.2;-0.3;17.8;75
GRH;20091001;105;7;64;804.1;126.6;6914;3;-9.3;17.4;71.9
GRH;20091101;58;18;68;799.1;175.6;3419;0.5;-6.9;10;71.8
GRH;20091201;47;110;70;792;131.5;2416;-5.9;-19.4;3.6;70.4
GRH;20100101;64;151;62;793.7;99.3;4177;-7.5;-17.5;1.5;62.9
GRH;20100201;111;195;67;789.3;70.3;5217;-7.1;-19.9;1.3;70.3
GRH;20100301;156;184;72;799.5;108.6;5700;-4.4;-18.8;5.3;70.3
GRH;20100401;244;166;59;802.9;57.3;10395;0.7;-10.4;10.9;69.5
GRH;20100501;187;66;85;800.2;227.1;4399;2.4;-4.1;14.6;85.1
GRH;20100601;198;1;71;804.4;131.2;7740;7.7;-2.1;16.1;78.9
GRH;20100701;237;0;63;809;130.3;11310;11.4;2.3;22;75
GRH;20100801;175;0;77;806.4;217.9;7634;8.6;-0.9;21.7;82.4
GRH;20100901;159;4;67;804.3;145;8995;5.7;-2.6;14.8;76.2
GRH;20101001;104;16;57;801.2;105.8;7560;2.8;-7.8;15.7;70.3
GRH;20101101;56;53;79;793.8;241.5;2402;-2.3;-14.7;9;77.7
GRH;20101201;46;122;75;794;174.9;2153;-7.3;-16.6;4.2;73.7
